user_id,last_buy,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
55247,2025-03-13 23:21:03,1,751.29,18,2,3,3,8,流失风险用户
55248,2025-03-24 05:25:20,2,490.25,7,4,4,2,10,潜力用户
55251,2025-03-28 17:52:42,2,270.15999999999997,3,5,4,1,10,潜力用户
55254,2025-03-14 17:50:13,1,575.05,17,2,3,2,7,流失风险用户
55260,2025-03-19 11:21:55,1,832.49,12,3,3,3,9,潜力用户
55261,2025-03-14 02:18:56,1,914.79,17,2,3,4,9,流失风险用户
55265,2025-03-01 08:44:23,1,316.26,30,1,3,1,5,流失风险用户
55271,2025-03-25 15:26:19,1,682.07,6,4,3,3,10,潜力用户
55277,2025-03-05 04:10:50,1,57.11,26,1,3,1,5,流失风险用户
55280,2025-03-17 04:06:39,2,783.54,14,3,4,3,10,潜力用户
55284,2025-03-23 22:46:07,1,64.25,8,4,3,1,8,潜力用户
55286,2025-03-18 06:00:30,1,414.21,13,3,3,2,8,潜力用户
55291,2025-03-22 16:44:47,1,291.85,9,4,3,1,8,潜力用户
55296,2025-03-19 14:35:49,1,265.98,12,3,3,1,7,潜力用户
55297,2025-03-27 18:43:37,3,1862.4299999999998,4,5,5,5,15,高价值用户
55302,2025-03-18 09:55:46,1,112.21,13,3,3,1,7,潜力用户
55304,2025-03-04 18:43:41,1,513.81,27,1,3,2,6,流失风险用户
55305,2025-03-20 00:45:19,1,798.76,11,3,3,3,9,潜力用户
55309,2025-03-10 06:45:21,4,2401.66,21,2,5,5,12,流失风险用户
55310,2025-03-02 23:06:40,1,782.41,29,1,3,3,7,流失风险用户
55312,2025-03-29 13:17:25,1,508.86,2,5,3,2,10,潜力用户
55316,2025-03-07 16:01:53,1,442.0,24,1,3,2,6,流失风险用户
55319,2025-03-06 20:02:59,1,639.88,25,1,3,3,7,流失风险用户
55324,2025-03-16 07:06:01,1,340.42,15,3,3,2,8,潜力用户
55328,2025-03-16 14:26:01,2,1083.17,15,3,4,4,11,潜力用户
55331,2025-03-16 20:16:32,1,294.74,15,3,3,1,7,潜力用户
55336,2025-03-04 16:26:03,1,327.7,27,1,3,2,6,流失风险用户
55338,2025-03-28 05:03:24,1,373.21,3,5,3,2,10,潜力用户
55339,2025-03-01 16:26:45,1,1067.73,30,1,3,4,8,流失风险用户
55340,2025-03-25 17:51:13,6,2981.14,6,4,5,5,14,高价值用户
55343,2025-03-13 18:19:10,1,785.93,18,2,3,3,8,流失风险用户
55346,2025-03-23 05:17:13,1,227.52,8,4,3,1,8,潜力用户
55348,2025-03-19 06:16:24,1,112.97,12,3,3,1,7,潜力用户
55352,2025-03-04 14:09:50,1,537.39,27,1,3,2,6,流失风险用户
55356,2025-03-22 13:13:45,1,337.86,9,4,3,2,9,潜力用户
55357,2025-03-07 00:28:39,1,58.4,24,1,3,1,5,流失风险用户
55361,2025-03-18 06:23:46,1,89.92,13,3,3,1,7,潜力用户
55362,2025-03-21 21:27:17,1,237.29,10,3,3,1,7,潜力用户
55363,2025-03-12 06:00:41,2,990.22,19,2,4,4,10,流失风险用户
55365,2025-03-26 21:48:28,1,484.94,5,4,3,2,9,潜力用户
55371,2025-03-07 08:02:27,1,130.12,24,1,3,1,5,流失风险用户
55372,2025-03-28 09:57:15,3,1208.33,3,5,5,4,14,高价值用户
55380,2025-03-02 18:31:39,1,856.04,29,1,3,3,7,流失风险用户
55397,2025-03-18 09:40:11,1,203.67,13,3,3,1,7,潜力用户
55403,2025-03-12 04:33:01,2,823.54,19,2,4,3,9,流失风险用户
55404,2025-03-07 03:45:39,1,286.95,24,1,3,1,5,流失风险用户
55407,2025-03-16 04:37:08,2,1490.3,15,3,4,5,12,潜力用户
55414,2025-03-27 00:38:33,10,3455.2,4,5,5,5,15,高价值用户
55415,2025-03-23 18:37:31,2,1575.9,8,4,4,5,13,高价值用户
55416,2025-03-05 00:05:11,1,492.36,26,1,3,2,6,流失风险用户
55417,2025-03-08 02:40:48,1,783.43,23,1,3,3,7,流失风险用户
55420,2025-03-08 13:52:00,1,754.21,23,1,3,3,7,流失风险用户
55428,2025-03-09 22:47:03,1,409.5,22,2,3,2,7,流失风险用户
55432,2025-03-12 09:59:38,2,1487.62,19,2,4,5,11,流失风险用户
55442,2025-03-16 12:50:31,1,73.53,15,3,3,1,7,潜力用户
55443,2025-03-10 22:17:48,1,633.98,21,2,3,3,8,流失风险用户
55449,2025-03-30 07:12:32,10,4769.29,1,5,5,5,15,高价值用户
55453,2025-03-15 18:46:18,1,65.98,16,2,3,1,6,流失风险用户
55457,2025-03-19 12:38:26,1,198.19,12,3,3,1,7,潜力用户
55458,2025-03-20 05:47:51,1,288.44,11,3,3,1,7,潜力用户
55459,2025-03-29 11:34:05,1,985.85,2,5,3,4,12,潜力用户
55463,2025-03-29 07:38:56,2,1013.39,2,5,4,4,13,高价值用户
55472,2025-03-09 13:27:20,1,1018.35,22,2,3,4,9,流失风险用户
55474,2025-03-19 15:50:08,2,1291.87,12,3,4,4,11,潜力用户
55477,2025-03-12 10:17:57,1,597.68,19,2,3,2,7,流失风险用户
55478,2025-03-29 17:37:38,1,67.29,2,5,3,1,9,潜力用户
55479,2025-03-01 00:15:21,1,415.08,30,1,3,2,6,流失风险用户
55488,2025-03-20 14:40:38,3,1765.92,11,3,5,5,13,潜力用户
55494,2025-03-15 15:30:42,1,471.38,16,2,3,2,7,流失风险用户
55495,2025-03-17 19:53:02,2,768.59,14,3,4,3,10,潜力用户
55507,2025-03-30 10:35:45,3,1583.87,1,5,5,5,15,高价值用户
55509,2025-03-10 01:38:09,1,564.07,21,2,3,2,7,流失风险用户
55515,2025-03-13 20:05:37,2,1526.4,18,2,4,5,11,流失风险用户
55516,2025-03-24 13:16:13,1,176.29,7,4,3,1,8,潜力用户
55524,2025-03-12 02:26:04,1,22.62,19,2,3,1,6,流失风险用户
55526,2025-03-22 14:11:35,2,1363.33,9,4,4,5,13,高价值用户
55528,2025-03-25 09:48:43,1,810.84,6,4,3,3,10,潜力用户
55530,2025-03-07 13:47:34,1,841.07,24,1,3,3,7,流失风险用户
55531,2025-03-04 08:41:25,1,407.92,27,1,3,2,6,流失风险用户
55534,2025-03-07 23:25:30,1,356.14,24,1,3,2,6,流失风险用户
55538,2025-03-07 16:29:22,1,692.46,24,1,3,3,7,流失风险用户
55541,2025-03-17 00:08:13,2,834.24,14,3,4,3,10,潜力用户
55544,2025-03-29 20:19:29,1,272.89,2,5,3,1,9,潜力用户
55545,2025-03-27 17:57:43,3,1268.6599999999999,4,5,5,4,14,高价值用户
55547,2025-03-15 08:54:55,1,409.48,16,2,3,2,7,流失风险用户
55551,2025-03-05 02:43:57,1,256.27,26,1,3,1,5,流失风险用户
55554,2025-03-30 15:25:10,1,238.63,1,5,3,1,9,潜力用户
55555,2025-03-29 04:38:25,1,290.35,2,5,3,1,9,潜力用户
55559,2025-03-14 18:42:37,2,1194.58,17,2,4,4,10,流失风险用户
55560,2025-03-22 02:43:59,1,156.04,9,4,3,1,8,潜力用户
55561,2025-03-30 10:39:51,2,1387.13,1,5,4,5,14,高价值用户
55566,2025-03-11 20:04:02,1,120.17,20,2,3,1,6,流失风险用户
55568,2025-03-19 09:24:00,1,113.75,12,3,3,1,7,潜力用户
55574,2025-03-28 15:08:12,4,2551.66,3,5,5,5,15,高价值用户
55577,2025-03-29 04:56:13,7,3898.6099999999997,2,5,5,5,15,高价值用户
55580,2025-03-30 04:17:49,3,861.6800000000001,1,5,5,4,14,高价值用户
55582,2025-03-17 15:52:38,4,1000.76,14,3,5,4,12,潜力用户
55584,2025-03-20 06:49:34,1,877.1,11,3,3,4,10,潜力用户
55587,2025-03-26 01:03:59,5,2095.0699999999997,5,4,5,5,14,高价值用户
55601,2025-03-19 08:40:59,1,626.24,12,3,3,3,9,潜力用户
55604,2025-03-23 12:31:53,2,154.04000000000002,8,4,4,1,9,潜力用户
55606,2025-03-10 15:31:13,1,211.38,21,2,3,1,6,流失风险用户
55608,2025-03-24 16:56:32,2,1240.86,7,4,4,4,12,高价值用户
55613,2025-03-30 09:48:06,3,1472.2,1,5,5,5,15,高价值用户
55615,2025-03-08 08:02:31,1,530.73,23,1,3,2,6,流失风险用户
55617,2025-03-08 20:10:39,2,454.11,23,1,4,2,7,流失风险用户
55627,2025-03-16 15:44:37,1,337.15,15,3,3,2,8,潜力用户
55629,2025-03-20 04:19:17,1,324.37,11,3,3,2,8,潜力用户
55642,2025-03-06 05:15:52,1,965.82,25,1,3,4,8,流失风险用户
55653,2025-03-07 22:10:34,1,124.66,24,1,3,1,5,流失风险用户
55667,2025-03-19 14:11:59,1,148.11,12,3,3,1,7,潜力用户
55668,2025-03-11 00:04:34,1,586.95,20,2,3,2,7,流失风险用户
55672,2025-03-09 20:47:09,1,1086.91,22,2,3,4,9,流失风险用户
55676,2025-03-30 10:47:49,2,771.5,1,5,4,3,12,潜力用户
55681,2025-03-22 21:00:24,1,829.63,9,4,3,3,10,潜力用户
55682,2025-03-27 08:45:00,3,1847.71,4,5,5,5,15,高价值用户
55683,2025-03-03 18:15:25,1,761.73,28,1,3,3,7,流失风险用户
55685,2025-03-29 05:21:57,1,855.4,2,5,3,3,11,潜力用户
55689,2025-03-03 01:51:34,1,40.93,28,1,3,1,5,流失风险用户
55690,2025-03-27 09:56:35,7,3266.13,4,5,5,5,15,高价值用户
55691,2025-03-28 13:21:03,1,1072.88,3,5,3,4,12,潜力用户
55692,2025-03-12 01:10:18,1,463.93,19,2,3,2,7,流失风险用户
55694,2025-03-26 20:25:37,7,3030.43,5,4,5,5,14,高价值用户
55697,2025-03-27 01:50:57,1,733.39,4,5,3,3,11,潜力用户
55699,2025-03-04 01:03:33,2,1028.34,27,1,4,4,9,流失风险用户
55701,2025-03-27 13:23:22,1,290.57,4,5,3,1,9,潜力用户
55702,2025-03-16 07:07:31,2,1624.38,15,3,4,5,12,潜力用户
55705,2025-03-22 06:48:54,3,2001.62,9,4,5,5,14,高价值用户
55708,2025-03-25 14:34:29,1,319.99,6,4,3,2,9,潜力用户
55713,2025-03-03 03:36:23,1,541.53,28,1,3,2,6,流失风险用户
55714,2025-03-11 07:34:07,1,910.46,20,2,3,4,9,流失风险用户
55723,2025-03-25 00:52:29,3,1489.71,6,4,5,5,14,高价值用户
55727,2025-03-26 17:06:37,1,303.51,5,4,3,1,8,潜力用户
55734,2025-03-06 03:21:12,1,1036.04,25,1,3,4,8,流失风险用户
55738,2025-03-27 12:33:22,3,1879.1399999999999,4,5,5,5,15,高价值用户
55743,2025-03-05 00:08:11,2,1420.1,26,1,4,5,10,流失风险用户
55744,2025-03-06 19:22:59,1,74.28,25,1,3,1,5,流失风险用户
55748,2025-03-08 14:04:38,1,318.55,23,1,3,1,5,流失风险用户
55751,2025-03-18 09:25:08,2,1242.41,13,3,4,4,11,潜力用户
55752,2025-03-17 22:53:31,5,3202.15,14,3,5,5,13,潜力用户
55754,2025-03-24 07:23:49,3,779.69,7,4,5,3,12,潜力用户
55755,2025-03-20 09:58:51,1,933.92,11,3,3,4,10,潜力用户
55756,2025-03-30 02:16:30,15,8738.52,1,5,5,5,15,高价值用户
55759,2025-03-14 09:56:30,3,2595.32,17,2,5,5,12,流失风险用户
55764,2025-03-25 15:53:49,1,225.69,6,4,3,1,8,潜力用户
55766,2025-03-22 13:28:28,3,2269.45,9,4,5,5,14,高价值用户
55768,2025-03-01 05:31:48,1,896.85,30,1,3,4,8,流失风险用户
55772,2025-03-19 20:49:45,2,255.8,12,3,4,1,8,潜力用户
55777,2025-03-23 09:07:28,3,1792.85,8,4,5,5,14,高价值用户
55779,2025-03-26 09:06:43,2,1038.28,5,4,4,4,12,高价值用户
55780,2025-03-30 22:01:51,3,2493.2799999999997,1,5,5,5,15,高价值用户
55781,2025-03-27 01:38:00,1,75.75,4,5,3,1,9,潜力用户
55782,2025-03-04 04:21:35,2,955.1700000000001,27,1,4,4,9,流失风险用户
55783,2025-03-19 18:11:39,1,723.83,12,3,3,3,9,潜力用户
55784,2025-03-23 05:13:24,2,907.01,8,4,4,4,12,高价值用户
55786,2025-03-21 10:33:26,1,570.99,10,3,3,2,8,潜力用户
55792,2025-03-26 00:20:35,1,843.0,5,4,3,3,10,潜力用户
55795,2025-03-19 13:39:32,1,1078.86,12,3,3,4,10,潜力用户
55796,2025-03-06 01:28:37,1,772.17,25,1,3,3,7,流失风险用户
55800,2025-03-18 10:58:28,1,485.26,13,3,3,2,8,潜力用户
55804,2025-03-30 09:38:50,5,2313.24,1,5,5,5,15,高价值用户
55805,2025-03-25 22:27:30,1,1058.9,6,4,3,4,11,潜力用户
55808,2025-03-18 05:32:34,1,76.16,13,3,3,1,7,潜力用户
55813,2025-03-23 15:16:40,6,3308.3399999999997,8,4,5,5,14,高价值用户
55815,2025-03-29 17:25:47,2,988.33,2,5,4,4,13,高价值用户
55816,2025-03-23 19:25:44,1,518.89,8,4,3,2,9,潜力用户
55819,2025-03-20 14:41:50,1,530.12,11,3,3,2,8,潜力用户
55839,2025-03-30 09:08:58,9,4839.4800000000005,1,5,5,5,15,高价值用户
55843,2025-03-30 16:18:05,2,754.4000000000001,1,5,4,3,12,潜力用户
55847,2025-03-09 10:31:21,1,946.65,22,2,3,4,9,流失风险用户
55848,2025-03-28 00:35:48,4,2451.9700000000003,3,5,5,5,15,高价值用户
55856,2025-03-29 23:25:47,1,185.48,2,5,3,1,9,潜力用户
55857,2025-03-14 01:48:10,1,690.02,17,2,3,3,8,流失风险用户
55859,2025-03-18 20:50:39,1,427.27,13,3,3,2,8,潜力用户
55864,2025-03-18 16:30:51,3,629.14,13,3,5,3,11,潜力用户
55866,2025-03-30 18:11:59,1,103.7,1,5,3,1,9,潜力用户
55873,2025-03-30 22:51:14,4,2704.4700000000003,1,5,5,5,15,高价值用户
55876,2025-03-14 00:35:29,2,1137.81,17,2,4,4,10,流失风险用户
55879,2025-03-03 14:50:35,1,659.44,28,1,3,3,7,流失风险用户
55888,2025-03-26 16:12:00,5,1657.05,5,4,5,5,14,高价值用户
55893,2025-03-19 23:28:44,3,1112.3,12,3,5,4,12,潜力用户
55896,2025-03-29 21:33:04,4,3306.05,2,5,5,5,15,高价值用户
55898,2025-03-01 09:53:40,1,717.18,30,1,3,3,7,流失风险用户
55905,2025-03-15 01:40:25,1,14.66,16,2,3,1,6,流失风险用户
55906,2025-03-07 16:08:35,1,877.09,24,1,3,4,8,流失风险用户
55910,2025-03-12 05:33:23,2,1859.75,19,2,4,5,11,流失风险用户
55912,2025-03-24 06:09:41,2,853.2,7,4,4,3,11,潜力用户
55913,2025-03-17 06:59:49,1,759.81,14,3,3,3,9,潜力用户
55916,2025-03-27 10:23:35,7,3679.73,4,5,5,5,15,高价值用户
55917,2025-03-29 03:26:44,1,1033.07,2,5,3,4,12,潜力用户
55919,2025-03-11 11:11:44,1,631.09,20,2,3,3,8,流失风险用户
55920,2025-03-29 03:33:50,2,265.5,2,5,4,1,10,潜力用户
55921,2025-03-21 23:43:20,2,805.27,10,3,4,3,10,潜力用户
55924,2025-03-30 23:36:43,294,152190.21,1,5,5,5,15,高价值用户
55927,2025-03-27 09:22:15,9,4586.38,4,5,5,5,15,高价值用户
55935,2025-03-22 19:55:59,1,887.4,9,4,3,4,11,潜力用户
55943,2025-03-19 01:48:02,1,887.31,12,3,3,4,10,潜力用户
55945,2025-03-02 15:59:50,1,905.74,29,1,3,4,8,流失风险用户
55947,2025-03-27 01:01:33,1,261.22,4,5,3,1,9,潜力用户
55948,2025-03-27 10:21:24,2,335.9,4,5,4,2,11,潜力用户
55949,2025-03-30 19:09:42,96,46473.07,1,5,5,5,15,高价值用户
55950,2025-03-19 15:06:21,1,974.56,12,3,3,4,10,潜力用户
55952,2025-03-14 06:49:12,1,1006.75,17,2,3,4,9,流失风险用户
55954,2025-03-29 21:36:15,4,2090.77,2,5,5,5,15,高价值用户
55958,2025-03-29 02:18:35,1,932.72,2,5,3,4,12,潜力用户
55960,2025-03-28 20:11:31,4,2564.88,3,5,5,5,15,高价值用户
55969,2025-03-08 15:15:51,2,98.31,23,1,4,1,6,流失风险用户
55978,2025-03-28 01:20:14,4,1481.0900000000001,3,5,5,5,15,高价值用户
55981,2025-03-08 15:43:13,1,444.18,23,1,3,2,6,流失风险用户
55985,2025-03-11 02:28:29,1,17.01,20,2,3,1,6,流失风险用户
55987,2025-03-21 20:04:27,1,364.52,10,3,3,2,8,潜力用户
55989,2025-03-06 10:45:14,1,846.01,25,1,3,3,7,流失风险用户
55991,2025-03-20 08:58:04,2,1485.5,11,3,4,5,12,潜力用户
55993,2025-03-11 15:09:21,1,24.89,20,2,3,1,6,流失风险用户
55995,2025-03-06 04:16:19,2,355.54999999999995,25,1,4,2,7,流失风险用户
55997,2025-03-28 20:39:14,1,69.51,3,5,3,1,9,潜力用户
56007,2025-03-08 16:23:08,1,506.14,23,1,3,2,6,流失风险用户
56013,2025-03-24 01:49:42,3,1409.38,7,4,5,5,14,高价值用户
56014,2025-03-17 19:21:12,1,501.84,14,3,3,2,8,潜力用户
56017,2025-03-09 12:47:54,2,314.97,22,2,4,1,7,流失风险用户
56021,2025-03-12 10:02:12,2,289.03999999999996,19,2,4,1,7,流失风险用户
56044,2025-03-23 17:20:59,1,725.7,8,4,3,3,10,潜力用户
56049,2025-03-11 18:33:01,2,805.31,20,2,4,3,9,流失风险用户
56050,2025-03-25 01:19:16,1,949.37,6,4,3,4,11,潜力用户
56052,2025-03-03 19:13:15,1,361.78,28,1,3,2,6,流失风险用户
56057,2025-03-04 12:11:13,1,950.99,27,1,3,4,8,流失风险用户
56062,2025-03-07 19:10:27,1,1077.03,24,1,3,4,8,流失风险用户
56064,2025-03-17 10:37:31,1,415.34,14,3,3,2,8,潜力用户
56068,2025-03-06 14:54:26,1,358.94,25,1,3,2,6,流失风险用户
56074,2025-03-01 06:51:02,1,650.37,30,1,3,3,7,流失风险用户
56081,2025-03-23 01:34:04,1,52.25,8,4,3,1,8,潜力用户
56084,2025-03-26 01:26:15,3,1892.19,5,4,5,5,14,高价值用户
56099,2025-03-14 21:12:43,1,264.53,17,2,3,1,6,流失风险用户
56103,2025-03-28 21:32:09,2,1352.15,3,5,4,5,14,高价值用户
56107,2025-03-25 08:22:08,1,854.24,6,4,3,3,10,潜力用户
56116,2025-03-15 11:08:51,3,903.27,16,2,5,4,11,流失风险用户
56117,2025-03-13 09:27:13,2,1883.5300000000002,18,2,4,5,11,流失风险用户
56120,2025-03-29 00:38:57,1,473.53,2,5,3,2,10,潜力用户
56129,2025-03-29 09:42:02,1,30.89,2,5,3,1,9,潜力用户
56132,2025-03-24 08:19:59,1,115.09,7,4,3,1,8,潜力用户
56133,2025-03-09 19:58:49,1,666.2,22,2,3,3,8,流失风险用户
56136,2025-03-16 23:13:56,1,355.98,15,3,3,2,8,潜力用户
56138,2025-03-05 05:20:21,1,824.41,26,1,3,3,7,流失风险用户
56139,2025-03-30 04:12:57,1,357.13,1,5,3,2,10,潜力用户
56140,2025-03-01 11:57:38,1,548.86,30,1,3,2,6,流失风险用户
56151,2025-03-21 08:15:31,1,231.49,10,3,3,1,7,潜力用户
56155,2025-03-03 14:15:06,1,148.01,28,1,3,1,5,流失风险用户
56161,2025-03-24 05:23:12,1,895.34,7,4,3,4,11,潜力用户
56165,2025-03-17 03:39:37,1,733.95,14,3,3,3,9,潜力用户
56168,2025-03-23 01:25:22,1,360.89,8,4,3,2,9,潜力用户
56180,2025-03-30 14:48:11,3,765.5,1,5,5,3,13,潜力用户
56186,2025-03-03 11:00:31,1,723.13,28,1,3,3,7,流失风险用户
56191,2025-03-11 05:29:17,1,467.27,20,2,3,2,7,流失风险用户
56192,2025-03-13 21:46:30,2,1233.6399999999999,18,2,4,4,10,流失风险用户
56197,2025-03-05 05:51:59,1,621.15,26,1,3,3,7,流失风险用户
56198,2025-03-17 13:23:58,4,1393.87,14,3,5,5,13,潜力用户
56206,2025-03-28 14:51:31,1,1096.33,3,5,3,4,12,潜力用户
56208,2025-03-22 11:44:05,1,1128.97,9,4,3,4,11,潜力用户
56212,2025-03-17 00:32:14,3,1379.1,14,3,5,5,13,潜力用户
56215,2025-03-24 18:58:08,1,252.41,7,4,3,1,8,潜力用户
56224,2025-03-03 14:50:55,1,840.51,28,1,3,3,7,流失风险用户
56226,2025-03-27 12:30:33,1,258.25,4,5,3,1,9,潜力用户
56232,2025-03-22 00:33:54,2,1368.33,9,4,4,5,13,高价值用户
56235,2025-03-29 14:22:37,2,1182.6100000000001,2,5,4,4,13,高价值用户
56237,2025-03-14 20:11:43,2,1166.34,17,2,4,4,10,流失风险用户
56239,2025-03-26 22:04:48,5,1011.1700000000001,5,4,5,4,13,高价值用户
56240,2025-03-26 17:45:44,29,13044.539999999999,5,4,5,5,14,高价值用户
56254,2025-03-27 05:37:34,2,1427.44,4,5,4,5,14,高价值用户
56262,2025-03-16 02:19:46,1,236.55,15,3,3,1,7,潜力用户
56265,2025-03-10 17:20:30,1,341.36,21,2,3,2,7,流失风险用户
56269,2025-03-08 06:10:53,1,144.67,23,1,3,1,5,流失风险用户
56270,2025-03-09 13:20:21,2,1199.08,22,2,4,4,10,流失风险用户
56271,2025-03-29 12:59:31,1,907.06,2,5,3,4,12,潜力用户
56277,2025-03-29 18:58:33,5,1516.79,2,5,5,5,15,高价值用户
56280,2025-03-25 06:01:29,1,126.42,6,4,3,1,8,潜力用户
56283,2025-03-02 23:47:33,1,960.06,29,1,3,4,8,流失风险用户
56284,2025-03-08 08:55:34,1,911.8,23,1,3,4,8,流失风险用户
56290,2025-03-25 02:50:04,1,624.79,6,4,3,3,10,潜力用户
56292,2025-03-14 09:05:46,1,338.48,17,2,3,2,7,流失风险用户
56300,2025-03-09 10:55:35,1,1078.46,22,2,3,4,9,流失风险用户
56304,2025-03-26 01:55:36,1,997.43,5,4,3,4,11,潜力用户
56312,2025-03-25 13:43:31,1,897.62,6,4,3,4,11,潜力用户
56314,2025-03-20 01:06:29,1,560.69,11,3,3,2,8,潜力用户
56317,2025-03-30 01:29:42,2,1470.1399999999999,1,5,4,5,14,高价值用户
56319,2025-03-30 17:10:30,2,1161.5,1,5,4,4,13,高价值用户
56320,2025-03-27 01:56:46,1,627.9,4,5,3,3,11,潜力用户
56321,2025-03-28 18:10:01,1,589.99,3,5,3,2,10,潜力用户
56322,2025-03-08 13:09:23,3,1151.71,23,1,5,4,10,流失风险用户
56326,2025-03-17 19:09:20,1,300.92,14,3,3,1,7,潜力用户
56336,2025-03-19 06:07:31,1,329.97,12,3,3,2,8,潜力用户
56337,2025-03-23 04:40:48,1,876.9,8,4,3,4,11,潜力用户
56338,2025-03-02 10:46:09,1,164.87,29,1,3,1,5,流失风险用户
56343,2025-03-29 08:38:08,4,1194.98,2,5,5,4,14,高价值用户
56344,2025-03-24 19:05:04,1,710.8,7,4,3,3,10,潜力用户
56349,2025-03-07 05:50:01,1,772.73,24,1,3,3,7,流失风险用户
56351,2025-03-30 19:19:08,7,4231.16,1,5,5,5,15,高价值用户
56353,2025-03-24 19:52:48,1,77.73,7,4,3,1,8,潜力用户
56355,2025-03-21 00:06:02,2,1357.57,10,3,4,5,12,潜力用户
56357,2025-03-27 14:28:35,1,75.95,4,5,3,1,9,潜力用户
56360,2025-03-21 14:44:42,1,852.76,10,3,3,3,9,潜力用户
56367,2025-03-29 03:12:31,12,8098.71,2,5,5,5,15,高价值用户
56369,2025-03-29 15:13:02,12,7452.29,2,5,5,5,15,高价值用户
56373,2025-03-11 18:33:57,1,83.93,20,2,3,1,6,流失风险用户
56375,2025-03-23 10:32:04,1,725.14,8,4,3,3,10,潜力用户
56381,2025-03-26 19:15:46,1,203.69,5,4,3,1,8,潜力用户
56384,2025-03-29 01:09:35,1,639.01,2,5,3,3,11,潜力用户
56385,2025-03-26 21:45:11,3,1616.98,5,4,5,5,14,高价值用户
56386,2025-03-28 20:39:44,2,945.3,3,5,4,4,13,高价值用户
56387,2025-03-09 05:48:01,1,615.87,22,2,3,3,8,流失风险用户
56397,2025-03-17 11:31:41,2,1129.85,14,3,4,4,11,潜力用户
56399,2025-03-06 04:37:44,1,990.36,25,1,3,4,8,流失风险用户
56401,2025-03-17 00:59:04,2,1077.5,14,3,4,4,11,潜力用户
56403,2025-03-12 13:05:04,1,1062.23,19,2,3,4,9,流失风险用户
56405,2025-03-30 18:21:02,1,378.94,1,5,3,2,10,潜力用户
56406,2025-03-16 14:20:04,1,789.58,15,3,3,3,9,潜力用户
56410,2025-03-10 03:07:21,1,775.61,21,2,3,3,8,流失风险用户
56411,2025-03-24 21:11:07,1,166.14,7,4,3,1,8,潜力用户
56415,2025-03-24 00:25:21,2,926.27,7,4,4,4,12,高价值用户
56417,2025-03-04 05:59:06,2,587.73,27,1,4,2,7,流失风险用户
56420,2025-03-08 12:30:52,1,375.32,23,1,3,2,6,流失风险用户
56423,2025-03-06 23:17:25,1,407.42,25,1,3,2,6,流失风险用户
56424,2025-03-13 08:52:14,1,227.69,18,2,3,1,6,流失风险用户
56427,2025-03-22 03:39:24,2,1486.67,9,4,4,5,13,高价值用户
56428,2025-03-04 13:16:45,1,300.49,27,1,3,1,5,流失风险用户
56430,2025-03-23 12:04:15,1,557.44,8,4,3,2,9,潜力用户
56432,2025-03-23 21:02:07,3,1417.32,8,4,5,5,14,高价值用户
56435,2025-03-18 01:28:25,1,848.98,13,3,3,3,9,潜力用户
56440,2025-03-10 13:19:49,2,1991.3600000000001,21,2,4,5,11,流失风险用户
56461,2025-03-11 03:42:31,1,48.81,20,2,3,1,6,流失风险用户
56463,2025-03-27 01:11:16,1,165.7,4,5,3,1,9,潜力用户
56467,2025-03-18 11:24:29,1,599.88,13,3,3,2,8,潜力用户
56468,2025-03-20 14:48:17,3,1733.17,11,3,5,5,13,潜力用户
56470,2025-03-05 03:40:08,1,334.43,26,1,3,2,6,流失风险用户
56472,2025-03-10 22:09:28,1,407.11,21,2,3,2,7,流失风险用户
56475,2025-03-25 20:20:02,1,85.06,6,4,3,1,8,潜力用户
56478,2025-03-20 13:12:03,2,696.72,11,3,4,3,10,潜力用户
56485,2025-03-14 07:17:53,2,1018.62,17,2,4,4,10,流失风险用户
56497,2025-03-30 14:23:03,3,1732.3400000000001,1,5,5,5,15,高价值用户
56498,2025-03-15 06:57:14,1,860.14,16,2,3,3,8,流失风险用户
56502,2025-03-30 06:09:53,2,690.77,1,5,4,3,12,潜力用户
56507,2025-03-01 13:50:55,1,1003.12,30,1,3,4,8,流失风险用户
56513,2025-03-25 01:11:26,1,359.45,6,4,3,2,9,潜力用户
56524,2025-03-26 12:44:03,3,1506.65,5,4,5,5,14,高价值用户
56528,2025-03-27 21:04:17,4,2763.23,4,5,5,5,15,高价值用户
56531,2025-03-22 17:01:01,2,617.75,9,4,4,3,11,潜力用户
56540,2025-03-19 05:26:49,1,831.82,12,3,3,3,9,潜力用户
56547,2025-03-20 15:10:01,1,221.68,11,3,3,1,7,潜力用户
56559,2025-03-29 05:04:41,1,770.76,2,5,3,3,11,潜力用户
56560,2025-03-22 14:08:20,1,442.26,9,4,3,2,9,潜力用户
56566,2025-03-13 14:50:44,1,390.48,18,2,3,2,7,流失风险用户
56576,2025-03-25 18:27:08,1,559.2,6,4,3,2,9,潜力用户
56579,2025-03-14 03:44:25,1,93.89,17,2,3,1,6,流失风险用户
56583,2025-03-29 13:18:10,2,1031.42,2,5,4,4,13,高价值用户
56588,2025-03-27 07:20:32,2,1075.43,4,5,4,4,13,高价值用户
56590,2025-03-26 17:13:20,4,2266.31,5,4,5,5,14,高价值用户
56593,2025-03-29 21:25:27,1,492.04,2,5,3,2,10,潜力用户
56596,2025-03-11 21:14:58,1,764.9,20,2,3,3,8,流失风险用户
56605,2025-03-14 10:51:23,1,803.36,17,2,3,3,8,流失风险用户
